UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8161,M23020,2,-0.15245290534076375,0.7376622524214513,0.4419123798374854,-0.9717583293203229,0.26785140347991065,0,0,0,0,0,0
8162,H37575,0,-0.20244893896838492,0.6702613668158843,0.9774021558318333,-0.9817899940030786,0.31498344702731707,0,0,0,0,0,0
8163,L55342,1,-0.20244893896838492,0.6702613668158843,0.19647956584007592,-0.5002700892308083,0.39353685293966106,0,0,0,0,0,0
8164,L55343,1,-0.15245290534076375,0.7376622524214513,0.19647956584007592,-0.35982678367222964,0.42495821530459865,0,0,0,0,0,0
8165,L55344,1,-0.20244893896838492,0.6028604812103173,-0.3724783211539187,0.0915981270517738,0.45637957766953624,0,0,0,0,0,0
8166,L55345,1,-0.20244893896838492,0.6702613668158843,0.07376315884137119,-0.6808400535204094,0.4878009400344739,0,0,0,0,0,0
8167,L55346,1,-0.15245290534076375,0.7376622524214513,0.3582421023383685,-0.8614100178100111,0.5192223023994115,0,0,0,0,0,0
8168,H37581,0,-0.15245290534076375,0.7376622524214513,-1.0362625226469124,0.7135613373826232,0.5506436647643491,0,0,0,0,0,0
8169,L55348,1,-0.15245290534076375,0.7376622524214513,0.8435297118332463,-0.9416633352720559,0.6291970706766931,0,0,0,0,0,0
8170,M23029,2,-0.10245687171311416,0.8050631380269799,1.1503207293300082,-1.3730249166305482,0.6606184330416307,0,0,0,0,0,0
8171,L55350,1,-0.05246083808549298,0.8724640236325469,-0.09357739615686253,0.5731180318240445,0.7077504765890371,0,0,0,0,0,0
8172,H37585,0,-0.002464804457843392,0.9398649092380756,0.5702068053361312,-0.5504284126445864,0.7391718389539746,0,0,0,0,0,0
8173,L55352,1,-0.05246083808549298,0.9398649092380756,0.31919597283878065,-1.112201634878902,0.8177252448663187,0,0,0,0,0,0
8174,H37587,0,-0.05246083808549298,0.9398649092380756,-0.23302785865539064,-0.29963679557569567,0.8491466072312562,0,0,0,0,0,0
8175,L55354,1,-0.05246083808549298,0.8724640236325469,-0.9358581896479723,1.2352079008859156,0.9277000131436003,0,0,0,0,0,0
8176,M23035,2,-0.05246083808549298,0.8724640236325469,-0.5230848206523291,0.12169312110004112,0.9591213755085378,0,0,0,0,0,0
8177,L55356,1,-0.10245687171311416,0.8050631380269799,0.1406993808406647,0.0013131449069732513,1.0062534190559442,0,0,0,0,0,0
8178,L55357,1,-0.15245290534076375,0.7376622524214513,-0.5565529316519758,0.492864714361999,1.0376747814208818,0,0,0,0,0,0
8179,L55358,1,-0.15245290534076375,0.8050631380269799,-1.0418405411468536,1.2151445715204048,1.0690961437858195,0,0,0,0,0,0
8180,L55359,1,-0.10245687171311416,0.8724640236325469,0.11838730684090018,-0.46014343049978595,1.100517506150757,0,0,0,0,0,0
8181,M23040,2,-0.15245290534076375,0.8050631380269799,0.4307563428376031,0.23204143261035248,1.1319388685156946,0,0,0,0,0,0
8182,L55361,1,-0.15245290534076375,0.8050631380269799,1.6523423943247093,-1.6338481983821946,1.179070912063101,0,0,0,0,0,0
8183,M23042,2,-0.15245290534076375,0.7376622524214513,0.6148309533356602,-0.7309983769341876,1.2104922744280386,0,0,0,0,0,0
8184,L55363,1,-0.10245687171311416,0.7376622524214513,-0.48403869115274123,0.7336246667481341,1.2576243179754452,0,0,0,0,0,0
8185,L55364,1,-0.10245687171311416,0.7376622524214513,3.3759501108065164,-2.2357480793475326,1.2890456803403827,0,0,0,0,0,0
8186,L55365,1,-0.15245290534076375,0.7376622524214513,0.08491919584125344,0.10162979173452956,1.3204670427053202,0,0,0,0,0,0
8187,L55366,1,-0.15245290534076375,0.6702613668158843,1.6077182463251802,-1.463309898775349,1.3518884050702578,0,0,0,0,0,0
8188,L55367,1,-0.20244893896838492,0.6028604812103173,-0.5063507651525057,0.6333080199205777,1.3833097674351955,0,0,0,0,0,0
8189,M23048,2,-0.20244893896838492,0.6028604812103173,-0.04895324815733353,-0.1190668312860946,1.414731129800133,0,0,0,0,0,0
8190,L55369,1,-0.15245290534076375,0.6702613668158843,2.4778891323159957,-1.9047031448165967,1.4618631733475393,0,0,0,0,0,0
8191,M23050,2,-0.15245290534076375,0.6028604812103173,0.45306841683736765,-0.27957346621018414,1.493284535712477,0,0,0,0,0,0
8192,M23051,2,-0.20244893896838492,0.6028604812103173,0.5088486018367788,-1.021916652734101,1.5404165792598834,0,0,0,0,0,0
8193,L55372,1,-0.20244893896838492,0.6028604812103173,-1.7279368166396119,2.5292926449613926,1.58754862280729,1,0,0,0,1,0
8194,L55373,1,-0.2524449725960345,0.5354595956047887,1.864307097322472,-1.7742915039407734,1.6189699851722275,0,0,0,0,0,0
8195,L55374,1,-0.3024410062236841,0.4680587099992217,-0.6290671721512104,0.5731180318240445,1.650391347537165,0,0,0,0,0,0
8196,L55375,1,-0.3024410062236841,0.5354595956047887,-0.9079680971482667,1.3957145358100058,1.6818127099021027,1,0,0,0,1,0
8197,L55376,1,-0.3024410062236841,0.5354595956047887,0.46422445383724986,-0.640713394789387,1.7132340722670403,0,0,0,0,0,0
8198,M23057,2,-0.3024410062236841,0.4680587099992217,-0.26091795115509625,0.5731180318240445,1.7446554346319778,0,0,0,0,0,0
8199,M23058,2,-0.35243703985130526,0.4680587099992217,-0.9191241341481489,0.8941313016722243,1.7917874781793843,0,0,0,0,0,0
8200,L55379,1,-0.40243307347895485,0.4680587099992217,1.105696581330479,-1.3028032638512588,1.8389195217267906,1,1,0,0,0,0
8201,L55380,1,-0.35243703985130526,0.5354595956047887,-0.6290671721512104,0.24207309729310825,-1.6959837443286894,0,0,0,0,0,0
8202,M23061,2,-0.35243703985130526,0.6028604812103173,1.6021402278252392,-1.4934048928236157,-1.6645623819637516,0,0,0,0,0,0
8203,L55382,1,-0.35243703985130526,0.6028604812103173,0.7263913233344828,-0.7610933709824549,-1.6174303384163453,0,0,0,0,0,0
8204,M23063,2,-0.3024410062236841,0.6028604812103173,-0.3669003026539776,0.011344809589729025,-1.5860089760514078,0,0,0,0,0,0
8205,L55384,1,-0.3024410062236841,0.6028604812103173,1.1837888403296548,-1.2225499463892138,-1.5388769325040013,0,0,0,0,0,0
8206,M23065,2,-0.3024410062236841,0.6028604812103173,-0.517506802152388,0.7336246667481341,-1.5074555701390637,0,0,0,0,0,0
8207,L55386,1,-0.35243703985130526,0.5354595956047887,-0.3111201176545664,0.3524214088034203,-1.4603235265916572,0,0,0,0,0,0
8208,L55387,1,-0.40243307347895485,0.4680587099992217,-0.021063155657627914,0.2621364266586198,-1.4289021642267197,0,0,0,0,0,0
8209,L55388,1,-0.40243307347895485,0.4680587099992217,-0.3445882286542131,0.4025797322171985,-1.3974808018617821,0,0,0,0,0,0
8210,L55389,1,-0.35243703985130526,0.5354595956047887,-0.8242978196491497,0.6934980080171117,-1.3660594394968446,0,0,0,0,0,0
8211,H37624,0,-0.40243307347895485,0.4680587099992217,0.5423167128364256,-1.0620433114651238,-1.3346380771319069,0,0,0,0,0,0
8212,L55391,1,-0.40243307347895485,0.4006578243936931,0.7598594343341295,-0.6708083888376544,-1.2560846712195628,0,0,0,0,0,0
8213,H37626,0,-0.40243307347895485,0.33325693878812607,-1.1701349666454994,0.8941313016722243,-1.2246633088546253,0,0,0,0,0,0
8214,M23073,2,-0.40243307347895485,0.33325693878812607,0.051451084841606695,-0.6507450594721428,-1.1461099029422812,0,0,0,0,0,0
8215,L55394,1,-0.40243307347895485,0.33325693878812607,-0.8242978196491497,0.5831496965067996,-1.098977859394875,0,0,0,0,0,0
8216,L55395,1,-0.452429107106576,0.33325693878812607,-0.567708968651858,0.312294750072398,-1.0675564970299374,0,0,0,0,0,0
8217,L55396,1,-0.40243307347895485,0.4006578243936931,-0.9414362081479134,2.1982477104304565,-1.0361351346649996,0,0,0,0,0,0
8218,L55397,1,-0.452429107106576,0.4006578243936931,0.2132136213398993,-0.28960513089293993,-1.004713772300062,0,0,0,0,0,0
8219,L55398,1,-0.452429107106576,0.33325693878812607,-0.2999640806546841,-0.21938347811365091,-0.9732924099351246,0,0,0,0,0,0
8220,L55399,1,-0.5024251407342256,0.2658560531825591,-0.19398172915580275,-0.570491742010098,-0.9418710475701869,0,0,0,0,0,0
8221,M23080,2,-0.5524211743618752,0.19845516757703044,0.06818514034143007,-0.48020675986529676,-0.9104496852052493,0,0,0,0,0,0
8222,M23081,2,-0.452429107106576,0.33325693878812607,-0.6179111351513282,0.3022630853896422,-0.8633176416578429,0,0,0,0,0,0
8223,L55402,1,-0.5024251407342256,0.33325693878812607,1.2061009143294195,-1.2125182817064584,-0.8161855981104366,0,0,0,0,0,0
8224,L55403,1,-0.452429107106576,0.33325693878812607,-1.1701349666454994,1.496031182637562,-0.7847642357454989,0,0,0,0,0,0
8225,L55404,1,-0.452429107106576,0.33325693878812607,-0.23860587715533174,-0.48020675986529676,-0.7533428733805613,0,0,0,0,0,0
8226,L55405,1,-0.452429107106576,0.33325693878812607,-0.037797211157451285,-0.33976345430671806,-0.7219215110156237,0,0,0,0,0,0
8227,L55406,1,-0.452429107106576,0.33325693878812607,-0.835453856649032,2.1480893870166784,-0.6905001486506861,0,0,0,0,0,0
8228,M23087,2,-0.452429107106576,0.2658560531825591,-0.08242135915698028,1.1449229187411152,-0.6590787862857486,0,0,0,0,0,0
8229,M23088,2,-0.452429107106576,0.2658560531825591,-0.651379246150975,0.9342579604032467,-0.6119467427383422,0,0,0,0,0,0
8230,L55409,1,-0.452429107106576,0.33325693878812607,1.1168526183303613,-1.2626766051202365,-0.5648146991909357,0,0,0,0,0,0
8231,L55410,1,-0.452429107106576,0.33325693878812607,1.100118562830538,-1.3128349285340146,-0.5333933368259981,0,0,0,0,0,0
8232,L55411,1,-0.452429107106576,0.33325693878812607,-0.6681133016507983,0.8840996369894685,-0.5019719744610606,0,0,0,0,0,0
8233,L55412,1,-0.452429107106576,0.4006578243936931,-1.1868690221453229,0.9743846191342698,-0.4705506120961229,0,0,0,0,0,0
8234,M23093,2,-0.452429107106576,0.4006578243936931,-0.5007727466525645,0.3223264147551537,-0.43912924973118533,0,0,0,0,0,0
8235,L55414,1,-0.40243307347895485,0.4006578243936931,-0.026641174157569038,-0.028781849141293357,-0.3919972061837789,0,0,0,0,0,0
8236,M23095,2,-0.40243307347895485,0.4006578243936931,-0.5342408576522113,1.0947645953273368,-0.36057584381884134,0,0,0,0,0,0
8237,L55416,1,-0.40243307347895485,0.4006578243936931,-0.2274498401554495,0.11166145641728534,-0.3134438002714349,0,0,0,0,0,0
8238,L55417,1,-0.452429107106576,0.4006578243936931,1.4347996728270054,-1.403119910678815,-0.28202243790649734,0,0,0,0,0,0
8239,L55418,1,-0.452429107106576,0.2658560531825591,-0.1103114516566859,0.5329913730930215,-0.25060107554155975,0,0,0,0,0,0
8240,L55419,1,-0.5024251407342256,0.2658560531825591,-1.1143547816460881,0.964352954451514,-0.21917971317662213,0,0,0,0,0,0
8241,L55420,1,-0.5024251407342256,0.2658560531825591,-0.3111201176545664,0.15178811514830773,-0.18775835081168452,0,0,0,0,0,0
8242,M23101,2,-0.5524211743618752,0.1310542819714635,3.124939278309166,-2.0050197916441532,-0.15633698844674693,0,0,0,0,0,0
8243,M23102,2,-0.5024251407342256,0.19845516757703044,0.8379516933333052,-1.0319483174168569,-0.10920494489934052,0,0,0,0,0,0
8244,H37657,0,-0.452429107106576,0.2658560531825591,-0.9470142266478545,1.4559045239065398,-0.06207290135193413,0,0,0,0,0,0
8245,L55424,1,-0.5024251407342256,0.2658560531825591,-0.14935758115627376,-0.1190668312860946,0.016480504560409875,0,0,0,0,0,0
8246,M23105,2,-0.5024251407342256,0.19845516757703044,-1.3151634476439686,2.8703692441750834,0.047901866925347474,1,0,0,1,0,0
8247,L55426,1,-0.5024251407342256,0.19845516757703044,0.07376315884137119,-0.008718519775782523,0.09503391047275388,0,0,0,0,0,0
8248,L55427,1,-0.5024251407342256,0.2658560531825591,0.9718241373318922,-1.2024866170237025,0.12645527283769148,0,0,0,0,0,0
8249,L55428,1,-0.5524211743618752,0.19845516757703044,-0.4617266171529767,0.4126113968999543,0.15787663520262907,0,0,0,0,0,0
8250,L55429,1,-0.5024251407342256,0.2658560531825591,-0.08242135915698028,-0.018750184458538297,0.18929799756756668,0,0,0,0,0,0
8251,M23110,2,-0.5024251407342256,0.2658560531825591,-0.8075637641493264,0.5229597084102664,0.22071935993250427,0,0,0,0,0,0
8252,L55431,1,-0.5024251407342256,0.2658560531825591,2.4667330953161133,-1.8846398154510855,0.26785140347991065,0,0,0,0,0,0
8253,L55432,1,-0.5024251407342256,0.2658560531825591,0.1462773993406058,-0.38992177772049624,0.29927276584484824,0,0,0,0,0,0
8254,L55433,1,-0.452429107106576,0.2658560531825591,0.6594551013351893,-0.9015366765410335,0.3306941282097859,0,0,0,0,0,0
8255,M23114,2,-0.5024251407342256,0.2658560531825591,0.48095850933707324,-0.28960513089293993,0.3621154905747235,0,0,0,0,0,0
8256,L55435,1,-0.5024251407342256,0.2658560531825591,0.3749761578381919,-0.8915050118582778,0.4092475341221299,0,0,0,0,0,0
8257,H37670,0,-0.5024251407342256,0.33325693878812607,-1.1310888371459116,1.686632811609919,0.4406688964870675,0,0,0,0,0,0
8258,M23117,2,-0.5024251407342256,0.4006578243936931,0.2689938063393105,-0.5805234066928531,0.5192223023994115,0,0,0,0,0,0
8259,L55438,1,-0.452429107106576,0.4006578243936931,0.3526640838384274,-0.028781849141293357,0.5663543459468179,0,0,0,0,0,0
8260,L55439,1,-0.452429107106576,0.33325693878812607,-0.3780563396538599,-0.159193490017117,0.5977757083117554,0,0,0,0,0,0
8261,H37674,0,-0.452429107106576,0.4006578243936931,-1.153400911145676,0.8038463195274238,0.6291970706766931,0,0,0,0,0,0
8262,H37675,0,-0.40243307347895485,0.4006578243936931,-0.5844430241516815,0.8439729782584461,0.7077504765890371,0,0,0,0,0,0
8263,L55442,1,-0.452429107106576,0.4006578243936931,2.132051985319646,-1.6137848690166836,0.7863038825013811,0,0,0,0,0,0
8264,H37677,0,-0.40243307347895485,0.4006578243936931,0.921621970832422,-0.9416633352720559,0.8177252448663187,0,0,0,0,0,0
8265,M23124,2,-0.452429107106576,0.4006578243936931,-0.7908297086495031,0.9543212897687582,0.8962786507786626,0,0,0,0,0,0
8266,H37679,0,-0.452429107106576,0.4006578243936931,1.4069095803272997,-1.2024866170237025,0.943410694326069,0,0,0,0,0,0
8267,L55446,1,-0.452429107106576,0.4006578243936931,1.5575160798257102,-1.593721539651172,1.021964100238413,0,0,0,0,0,0
8268,L55447,1,-0.40243307347895485,0.4680587099992217,0.006826936842077707,-0.3698584483549854,1.0533854626033508,0,0,0,0,0,0
8269,M23128,2,-0.40243307347895485,0.5354595956047887,-0.20513776615568502,-0.018750184458538297,1.0848068249682883,0,0,0,0,0,0
8270,H37683,0,-0.40243307347895485,0.5354595956047887,1.239569025329066,-0.9617266646375675,1.1319388685156946,0,0,0,0,0,0
8271,M23130,2,-0.452429107106576,0.5354595956047887,-0.12146748865656815,-0.159193490017117,1.2104922744280386,0,0,0,0,0,0
8272,L55451,1,-0.452429107106576,0.4680587099992217,-1.281695336644322,1.1148279246928485,1.2576243179754452,0,0,0,0,0,0
8273,L55452,1,-0.5524211743618752,0.4006578243936931,-0.9804823376475013,1.265302894934183,1.2890456803403827,0,0,0,0,0,0
8274,M23133,2,-0.5024251407342256,0.4006578243936931,1.3845975063275353,-1.7843231686235292,1.3204670427053202,0,0,0,0,0,0
8275,L55454,1,-0.5524211743618752,0.33325693878812607,0.5646287868361901,-1.082106640830635,1.3675990862527267,0,0,0,0,0,0
8276,M23135,2,-0.5524211743618752,0.4006578243936931,1.01087026683148,-1.4733415634581044,1.3990204486176643,0,0,0,0,0,0
8277,L55456,1,-0.6024172079894964,0.33325693878812607,-0.8633439491487377,1.2853662242996937,1.4461524921650706,0,0,0,0,0,0
8278,H37691,0,-0.6024172079894964,0.33325693878812607,-1.3653656141434387,1.5863161647823627,1.4775738545300083,0,0,0,0,0,0
8279,L55458,1,-0.6024172079894964,0.33325693878812607,-0.41710246915344773,0.6433396846033335,1.5561272604423522,0,0,0,0,0,0
8280,L55459,1,-0.6024172079894964,0.4006578243936931,1.4738458023265932,-1.463309898775349,1.58754862280729,0,0,0,0,0,0
8281,L55460,1,-0.6024172079894964,0.4006578243936931,0.3526640838384274,-0.08897183723782728,1.6189699851722275,0,0,0,0,0,0
8282,H37695,0,-0.5524211743618752,0.4006578243936931,-0.1103114516566859,-0.1190668312860946,1.650391347537165,0,0,0,0,0,0
8283,M23142,2,-0.5524211743618752,0.4680587099992217,0.5534727498363079,-0.640713394789387,1.728944753449509,0,0,0,0,0,0
8284,H37697,0,-0.5524211743618752,0.4006578243936931,0.425178324337662,-0.7009033828859209,1.7760767969969153,0,0,0,0,0,0
8285,L55464,1,-0.6024172079894964,0.4006578243936931,0.6259869903355425,-0.6708083888376544,-1.6959837443286894,0,0,0,0,0,0
8286,L55465,1,-0.5524211743618752,0.4006578243936931,-0.8466098936489143,1.2753345596169388,-1.6645623819637516,0,0,0,0,0,0
8287,M23146,2,-0.6024172079894964,0.33325693878812607,0.7765934898339528,-0.7209667122514325,-1.633141019598814,0,0,0,0,0,0
8288,L55467,1,-0.5524211743618752,0.4006578243936931,0.2578377693394283,-0.1892884840653836,-1.5860089760514078,0,0,0,0,0,0
8289,M23148,2,-0.6024172079894964,0.4006578243936931,0.5646287868361901,-0.6206500654238761,-1.55458761368647,0,0,0,0,0,0
8290,L55469,1,-0.5524211743618752,0.4006578243936931,-0.7406275421500329,0.382516402851687,-1.5074555701390637,0,0,0,0,0,0
8291,M23150,2,-0.5524211743618752,0.4006578243936931,0.7821715083338939,-0.42001677176876356,-1.4760342077741262,0,0,0,0,0,0
8292,L55471,1,-0.5524211743618752,0.33325693878812607,0.9941362113316566,-1.3128349285340146,-1.4289021642267197,0,0,0,0,0,0
8293,H37706,0,-0.5524211743618752,0.33325693878812607,-0.612333116651387,-0.008718519775782523,-1.3974808018617821,0,0,0,0,0,0
8294,M23153,2,-0.5524211743618752,0.2658560531825591,-0.032219192657510165,0.4427063909482209,-1.318927395949438,0,0,0,0,0,0
8295,M23154,2,-0.5524211743618752,0.33325693878812607,-0.07684334065703916,-0.14916182533436123,-1.2717953524020318,0,0,0,0,0,0
8296,L55475,1,-0.5524211743618752,0.2658560531825591,1.1168526183303613,-1.3730249166305482,-1.2246633088546253,0,0,0,0,0,0
8297,L55476,1,-0.5524211743618752,0.19845516757703044,-0.5732869871517992,-0.09900350192058306,-1.1932419464896877,0,0,0,0,0,0
8298,M23157,2,-0.6024172079894964,0.1310542819714635,0.31361795433883954,-0.6908717182031652,-1.1618205841247502,0,0,0,0,0,0
8299,H37712,0,-0.652413241617146,0.06365339636593481,-0.5788650056517404,0.5630863671412888,-1.1146885405773437,0,0,0,0,0,0
8300,L55479,1,-0.652413241617146,-0.003747489239632161,0.5478947313363668,-0.8212833590789884,-1.0361351346649996,0,0,0,0,0,0
8301,L55480,1,-0.652413241617146,0.06365339636593481,0.10723126984101794,-0.23944680747916175,-1.004713772300062,0,0,0,0,0,0
8302,M23161,2,-0.652413241617146,0.06365339636593481,0.5869408608359546,-0.5905550713756088,-0.9732924099351246,0,0,0,0,0,0
8303,L55482,1,-0.652413241617146,0.06365339636593481,0.5702068053361312,-0.8915050118582778,-0.9261603663877181,0,0,0,0,0,0
8304,L55483,1,-0.6024172079894964,0.1310542819714635,-0.19398172915580275,0.10162979173452956,-0.8947390040227805,0,0,0,0,0,0
8305,M23164,2,-0.652413241617146,0.06365339636593481,-0.1828256921559205,1.074701265961826,-0.8633176416578429,0,0,0,0,0,0
8306,H37719,0,-0.6024172079894964,0.06365339636593481,-0.8856560231485021,0.4025797322171985,-0.8161855981104366,0,0,0,0,0,0
8307,M23166,2,-0.652413241617146,0.06365339636593481,0.05702910334154782,0.252104761975864,-0.7376321921980925,0,0,0,0,0,0
8308,M23167,2,-0.652413241617146,0.06365339636593481,-0.7629396161497974,2.980717555685396,-0.6905001486506861,1,0,0,1,0,0
8309,L55488,1,-0.652413241617146,0.06365339636593481,-0.7685176346497385,0.5329913730930215,-0.6433681051032797,0,0,0,0,0,0
8310,M23169,2,-0.652413241617146,-0.003747489239632161,-0.4449925616531533,0.021376474272484798,-0.6119467427383422,0,0,0,0,0,0
8311,L55490,1,-0.652413241617146,-0.07114837484519913,-0.4115244506535066,-0.028781849141293357,-0.5648146991909357,0,0,0,0,0,0
8312,M23171,2,-0.6024172079894964,-0.003747489239632161,-1.3597875956434977,1.2753345596169388,-0.5333933368259981,0,0,0,0,0,0
8313,M23172,2,-0.6024172079894964,-0.003747489239632161,-0.05453126665727466,-0.14916182533436123,-0.48626129327859174,0,0,0,0,0,0
8314,M23173,2,-0.6024172079894964,-0.003747489239632161,-0.3055420991546252,0.492864714361999,-0.43912924973118533,0,0,0,0,0,0
8315,L55494,1,-0.6024172079894964,-0.07114837484519913,1.1168526183303613,-0.9416633352720559,-0.3919972061837789,0,0,0,0,0,0
8316,H37729,0,-0.652413241617146,-0.1385492604507278,-0.651379246150975,0.07153479768626296,-0.36057584381884134,0,0,0,0,0,0
8317,L55496,1,-0.6024172079894964,-0.1385492604507278,-0.42268048765338884,0.0013131449069732513,-0.28202243790649734,0,0,0,0,0,0
